N,CPU,GPU
4960001,0.09977054595947266,0.0011234283447265625
4970001,0.07036709785461426,0.0009753704071044922
4980001,0.06990385055541992,0.0009748935699462891
4990001,0.06944847106933594,0.0009374618530273438
5000001,0.06967353820800781,0.0012516975402832031
5010001,0.06895041465759277,0.0011909008026123047
5020001,0.06981325149536133,0.0010924339294433594
5030001,0.07013773918151855,0.0011065006256103516
5040001,0.06967949867248535,0.0011811256408691406
5050001,0.07045841217041016,0.0010941028594970703
5060001,0.07030034065246582,0.0010879039764404297
5070001,0.07136964797973633,0.0012845993041992188
5080001,0.07002854347229004,0.0010981559753417969
5090001,0.07068419456481934,0.0011909008026123047
5100001,0.09424304962158203,0.0012917518615722656
5110001,0.07116508483886719,0.0012385845184326172
5120001,0.06996393203735352,0.001180410385131836
5130001,0.0700678825378418,0.0012807846069335938
5140001,0.07774877548217773,0.0013434886932373047
5150001,0.07046794891357422,0.0010991096496582031
5160001,0.07041358947753906,0.0012822151184082031
5170001,0.0710146427154541,0.0012011528015136719
5180001,0.0721280574798584,0.0011157989501953125
5190001,0.07056736946105957,0.0012383460998535156
5200001,0.07186484336853027,0.0012102127075195312
5210001,0.07181835174560547,0.001459360122680664
5220001,0.07143282890319824,0.0012133121490478516
5230001,0.11549043655395508,0.0011668205261230469
5240001,0.0730736255645752,0.0012090206146240234
5250001,0.07243871688842773,0.001199960708618164
5260001,0.07190680503845215,0.001119375228881836
5270001,0.07311201095581055,0.0011212825775146484
5280001,0.0730588436126709,0.0011444091796875
5290001,0.07264208793640137,0.0012311935424804688
5300001,0.07281303405761719,0.0011267662048339844
5310001,0.07278132438659668,0.0011227130889892578
5320001,0.07272982597351074,0.0011241436004638672
5330001,0.0739901065826416,0.0012438297271728516
5340001,0.07306146621704102,0.0012023448944091797
5350001,0.07348513603210449,0.0013141632080078125
5360001,0.11080360412597656,0.001237630844116211
5370001,0.07480573654174805,0.0012562274932861328
5380001,0.07548069953918457,0.0011281967163085938
5390001,0.0739140510559082,0.0011394023895263672
5400001,0.07390069961547852,0.0013415813446044922
5410001,0.07352757453918457,0.0012695789337158203
5420001,0.07523632049560547,0.00121307373046875
5430001,0.07450509071350098,0.0011584758758544922
5440001,0.07428646087646484,0.0028302669525146484
5450001,0.07476139068603516,0.0012183189392089844
5460001,0.07627725601196289,0.0011668205261230469
5470001,0.07643413543701172,0.0011341571807861328
5480001,0.07429933547973633,0.0011942386627197266
5490001,0.10296297073364258,0.0012691020965576172
5500001,0.07765579223632812,0.0012671947479248047
5510001,0.0767054557800293,0.001260519027709961
5520001,0.07625412940979004,0.0013310909271240234
5530001,0.07703495025634766,0.0011625289916992188
5540001,0.07645583152770996,0.0011959075927734375
5550001,0.0772705078125,0.0013773441314697266
5560001,0.07729649543762207,0.0012288093566894531
5570001,0.07686686515808105,0.0012691020965576172
5580001,0.07699346542358398,0.0012667179107666016
5590001,0.07760000228881836,0.0012137889862060547
5600001,0.07665777206420898,0.001276254653930664
5610001,0.11613917350769043,0.0012347698211669922
5620001,0.07837438583374023,0.0012805461883544922
5630001,0.0780642032623291,0.0011780261993408203
5640001,0.07708215713500977,0.0012810230255126953
5650001,0.07816052436828613,0.001432180404663086
5660001,0.07797765731811523,0.0012781620025634766
5670001,0.07853460311889648,0.0012824535369873047
5680001,0.07959747314453125,0.0013043880462646484
5690001,0.0782938003540039,0.0013668537139892578
5700001,0.07816696166992188,0.001369476318359375
5710001,0.07909512519836426,0.0014176368713378906
5720001,0.08156585693359375,0.001337289810180664
5730001,0.10240602493286133,0.001371622085571289
5740001,0.08610391616821289,0.0012869834899902344
5750001,0.0803675651550293,0.0012235641479492188
5760001,0.08020234107971191,0.0011990070343017578
5770001,0.0798332691192627,0.0011987686157226562
5780001,0.07905197143554688,0.0013659000396728516
5790001,0.07912898063659668,0.0014696121215820312
5800001,0.08169412612915039,0.0012578964233398438
5810001,0.07924294471740723,0.0012195110321044922
5820001,0.08018326759338379,0.0011970996856689453
5830001,0.08115267753601074,0.001321554183959961
5840001,0.08012151718139648,0.001283884048461914
5850001,0.08448576927185059,0.002357959747314453
5860001,0.09223079681396484,0.0013530254364013672
5870001,0.08187484741210938,0.0012772083282470703
5880001,0.08199787139892578,0.0012178421020507812
5890001,0.08202195167541504,0.0012154579162597656
5900001,0.08139729499816895,0.0012214183807373047
5910001,0.08055543899536133,0.001222848892211914
5920001,0.08211565017700195,0.0012922286987304688
5930001,0.08074021339416504,0.001312255859375
5940001,0.08163022994995117,0.0013611316680908203
5950001,0.08218717575073242,0.0014181137084960938
5960001,0.0831298828125,0.0013701915740966797
5970001,0.10895514488220215,0.0013790130615234375
5980001,0.08373761177062988,0.001367807388305664
5990001,0.0837090015411377,0.0013861656188964844
6000001,0.0829765796661377,0.0013730525970458984
6010001,0.0840144157409668,0.0014696121215820312
6020001,0.08359241485595703,0.001474142074584961
6030001,0.0841071605682373,0.0013513565063476562
6040001,0.08391785621643066,0.0014123916625976562
6050001,0.08538508415222168,0.0014569759368896484
6060001,0.08342337608337402,0.0014257431030273438
6070001,0.08455419540405273,0.001428842544555664
6080001,0.1038055419921875,0.0022673606872558594
6090001,0.09534001350402832,0.0015120506286621094
6100001,0.08588314056396484,0.0014541149139404297
6110001,0.08663702011108398,0.0014595985412597656
6120001,0.08536386489868164,0.0013935565948486328
6130001,0.0864095687866211,0.0014538764953613281
6140001,0.0866081714630127,0.0015370845794677734
6150001,0.0849144458770752,0.0014557838439941406
6160001,0.08581113815307617,0.0016815662384033203
6170001,0.08644294738769531,0.0014657974243164062
6180001,0.08562707901000977,0.0015277862548828125
6190001,0.1009836196899414,0.0015873908996582031
6200001,0.10858917236328125,0.0014696121215820312
6210001,0.08663082122802734,0.001447916030883789
6220001,0.08721017837524414,0.0014622211456298828
6230001,0.08636045455932617,0.0014369487762451172
6240001,0.08665132522583008,0.0014901161193847656
6250001,0.09069633483886719,0.00145721435546875
6260001,0.0872042179107666,0.0014634132385253906
6270001,0.08568882942199707,0.0014615058898925781
6280001,0.08663415908813477,0.0014772415161132812
6290001,0.11539697647094727,0.002662181854248047
6300001,0.09092116355895996,0.0015811920166015625
6310001,0.08835220336914062,0.0014734268188476562
6320001,0.0874481201171875,0.0014317035675048828
6330001,0.08854007720947266,0.0014309883117675781
6340001,0.08855843544006348,0.0014755725860595703
6350001,0.08806586265563965,0.0014262199401855469
6360001,0.0883331298828125,0.0014903545379638672
6370001,0.11125445365905762,0.0014705657958984375
6380001,0.09126591682434082,0.001495361328125
6390001,0.09013247489929199,0.0014798641204833984
6400001,0.09011530876159668,0.0015163421630859375
6410001,0.0930027961730957,0.0015411376953125
6420001,0.08861565589904785,0.0014414787292480469
6430001,0.08983302116394043,0.0014722347259521484
6440001,0.0885310173034668,0.0014522075653076172
6450001,0.08977484703063965,0.0015156269073486328
6460001,0.10578107833862305,0.001497507095336914
6470001,0.0903925895690918,0.0014715194702148438
6480001,0.09149932861328125,0.0015244483947753906
6490001,0.09126496315002441,0.0014290809631347656
6500001,0.09049606323242188,0.004159450531005859
6510001,0.09611630439758301,0.001468658447265625
6520001,0.09093785285949707,0.0015697479248046875
6530001,0.09093332290649414,0.0014772415161132812
6540001,0.10605311393737793,0.0017452239990234375
6550001,0.09140276908874512,0.0014579296112060547
6560001,0.10005402565002441,0.0014464855194091797
6570001,0.09151029586791992,0.0015139579772949219
6580001,0.09809732437133789,0.0014836788177490234
6590001,0.09775829315185547,0.001589059829711914
6600001,0.09711241722106934,0.001501321792602539
6610001,0.0956106185913086,0.001483917236328125
6620001,0.09766197204589844,0.00147247314453125
6630001,0.09469866752624512,0.0015344619750976562
6640001,0.09354948997497559,0.0015611648559570312
6650001,0.09283089637756348,0.0021114349365234375
6660001,0.09557032585144043,0.0019075870513916016
6670001,0.09791088104248047,0.0019092559814453125
6680001,0.0973198413848877,0.002727031707763672
6690001,0.09980440139770508,0.0024404525756835938
6700001,0.10039496421813965,0.0025844573974609375
6710001,0.09978938102722168,0.0024614334106445312
6720001,0.1044776439666748,0.0019459724426269531
6730001,0.10315394401550293,0.002360820770263672
6740001,0.10422849655151367,0.0026712417602539062
6750001,0.0998983383178711,0.0022563934326171875
6760001,0.10229825973510742,0.001984834671020508
6770001,0.10434365272521973,0.00225067138671875
6780001,0.10486078262329102,0.0022771358489990234
6790001,0.10200977325439453,0.002124309539794922
6800001,0.10608649253845215,0.0028960704803466797
6810001,0.10423755645751953,0.002103567123413086
6820001,0.10483431816101074,0.002222776412963867
6830001,0.10339999198913574,0.002404928207397461
6840001,0.10364794731140137,0.002646923065185547
6850001,0.10292363166809082,0.0024547576904296875
6860001,0.10419607162475586,0.0030372142791748047
6870001,0.10653877258300781,0.003003358840942383
6880001,0.10584568977355957,0.0023822784423828125
6890001,0.10494875907897949,0.002333402633666992
6900001,0.1053915023803711,0.002152681350708008
6910001,0.10950446128845215,0.002321958541870117
6920001,0.10736608505249023,0.002104520797729492
6930001,0.10536742210388184,0.002550363540649414
6940001,0.10944986343383789,0.002122163772583008
6950001,0.10640931129455566,0.002801656723022461
6960001,0.10643768310546875,0.0022246837615966797
6970001,0.10779953002929688,0.0027120113372802734
6980001,0.1070258617401123,0.0023508071899414062
6990001,0.10865092277526855,0.0024971961975097656
7000001,0.10711073875427246,0.002009868621826172
7010001,0.10752320289611816,0.002438068389892578
7020001,0.11118412017822266,0.0027201175689697266
7030001,0.10383248329162598,0.002234220504760742
7040001,0.10454058647155762,0.002610445022583008
7050001,0.10309362411499023,0.002475261688232422
7060001,0.10407423973083496,0.0024132728576660156
7070001,0.10355019569396973,0.003026247024536133
7080001,0.10347628593444824,0.0023860931396484375
7090001,0.10336780548095703,0.002608776092529297
7100001,0.10369038581848145,0.002850055694580078
7110001,0.1038370132446289,0.0026404857635498047
7120001,0.10685348510742188,0.003761768341064453
7130001,0.10428643226623535,0.003253459930419922
7140001,0.10555291175842285,0.002583026885986328
7150001,0.10429167747497559,0.0023267269134521484
7160001,0.10543370246887207,0.0028235912322998047
7170001,0.10526180267333984,0.0023512840270996094
7180001,0.10571074485778809,0.002702951431274414
7190001,0.10499906539916992,0.0016400814056396484
7200001,0.10577249526977539,0.0017139911651611328
7210001,0.10237598419189453,0.0026187896728515625
7220001,0.1047201156616211,0.0022258758544921875
7230001,0.10202765464782715,0.0019125938415527344
7240001,0.10430073738098145,0.0016167163848876953
7250001,0.10431671142578125,0.001667022705078125
7260001,0.10323262214660645,0.0016849040985107422
7270001,0.10348343849182129,0.001664876937866211
7280001,0.10254073143005371,0.0015687942504882812
7290001,0.1077582836151123,0.0015773773193359375
7300001,0.10638165473937988,0.0026972293853759766
7310001,0.10714960098266602,0.0025441646575927734
7320001,0.12702274322509766,0.003850221633911133
7330001,0.13176202774047852,0.0029108524322509766
7340001,0.1221153736114502,0.0021429061889648438
7350001,0.12273931503295898,0.0026519298553466797
7360001,0.11607670783996582,0.002916097640991211
7370001,0.13790631294250488,0.002967357635498047
7380001,0.12227535247802734,0.0019555091857910156
7390001,0.1133427619934082,0.001905202865600586
7400001,0.11656045913696289,0.6193649768829346
7410001,0.12336397171020508,0.0021724700927734375
7420001,0.12473392486572266,0.00232696533203125
7430001,0.12400650978088379,0.001644134521484375
7440001,0.12541532516479492,0.0019714832305908203
7450001,0.1264488697052002,0.0016422271728515625
7460001,0.12513947486877441,0.0016999244689941406
7470001,0.1320803165435791,0.003659486770629883
7480001,0.11260604858398438,0.0014824867248535156
7490001,0.1027824878692627,0.0014426708221435547
7500001,0.10172390937805176,0.00144195556640625
7510001,0.10680747032165527,0.0015616416931152344
7520001,0.10292625427246094,0.001445770263671875
7530001,0.10365819931030273,0.001447916030883789
7540001,0.10479211807250977,0.0017082691192626953
7550001,0.12599992752075195,0.0018334388732910156
7560001,0.14502954483032227,0.0029129981994628906
7570001,0.11133384704589844,0.0015349388122558594
7580001,0.10404086112976074,0.0014841556549072266
7590001,0.10306596755981445,0.001468658447265625
7600001,0.10239648818969727,0.0017964839935302734
7610001,0.10395002365112305,0.0014803409576416016
7620001,0.10278177261352539,0.0017015933990478516
7630001,0.10344266891479492,0.0015478134155273438
7640001,0.10388898849487305,0.0015087127685546875
7650001,0.11126470565795898,0.0017228126525878906
7660001,0.1270906925201416,0.0015196800231933594
7670001,0.10614299774169922,0.0015017986297607422
7680001,0.10378742218017578,0.0015730857849121094
7690001,0.10514688491821289,0.0015709400177001953
7700001,0.10454821586608887,0.0014879703521728516
7710001,0.10446286201477051,0.0017805099487304688
7720001,0.1049354076385498,0.0015056133270263672
7730001,0.10471105575561523,0.0014519691467285156
7740001,0.10891079902648926,0.0018353462219238281
7750001,0.13427472114562988,0.0016601085662841797
7760001,0.10738992691040039,0.0016002655029296875
7770001,0.10601234436035156,0.0014841556549072266
7780001,0.106719970703125,0.0015141963958740234
7790001,0.10575556755065918,0.0014798641204833984
7800001,0.12796735763549805,0.0015156269073486328
7810001,0.10742568969726562,0.0016238689422607422
7820001,0.10665440559387207,0.0015163421630859375
7830001,0.11000847816467285,0.003815174102783203
7840001,0.12440824508666992,0.0015902519226074219
7850001,0.11074614524841309,0.0019049644470214844
7860001,0.10660004615783691,0.0018358230590820312
7870001,0.1087186336517334,0.0017063617706298828
7880001,0.10805845260620117,0.0015289783477783203
7890001,0.10695910453796387,0.0016252994537353516
7900001,0.10812520980834961,0.0017344951629638672
7910001,0.10801219940185547,0.0016217231750488281
7920001,0.13124847412109375,0.0027310848236083984
7930001,0.11617922782897949,0.001573324203491211
7940001,0.10928964614868164,0.0015864372253417969
7950001,0.10997700691223145,0.00174713134765625
7960001,0.11231589317321777,0.0015742778778076172
7970001,0.1072390079498291,0.0015208721160888672
7980001,0.10890054702758789,0.0016376972198486328
7990001,0.10831832885742188,0.0018489360809326172
8000001,0.10969686508178711,0.001556396484375
8010001,0.15191221237182617,0.0019445419311523438
8020001,0.11037039756774902,0.0015268325805664062
8030001,0.10854601860046387,0.0015132427215576172
8040001,0.10903382301330566,0.0015492439270019531
8050001,0.10971570014953613,0.0015301704406738281
8060001,0.11041903495788574,0.0015711784362792969
8070001,0.10900664329528809,0.0017549991607666016
8080001,0.11028671264648438,0.0015273094177246094
8090001,0.10928082466125488,0.0017175674438476562
8100001,0.1413424015045166,0.0015993118286132812
8110001,0.11350703239440918,0.001569986343383789
8120001,0.11016058921813965,0.0015697479248046875
8130001,0.11091446876525879,0.0015549659729003906
8140001,0.11212968826293945,0.001558065414428711
8150001,0.10977411270141602,0.0018658638000488281
8160001,0.11184120178222656,0.0015704631805419922
8170001,0.1098637580871582,0.0016934871673583984
8180001,0.1466841697692871,0.0026710033416748047
8190001,0.11544537544250488,0.0016121864318847656
8200001,0.11255359649658203,0.001861572265625
8210001,0.11236786842346191,0.0015900135040283203
8220001,0.11279511451721191,0.0016314983367919922
8230001,0.11206316947937012,0.002285480499267578
8240001,0.11217141151428223,0.0015957355499267578
8250001,0.11343598365783691,0.001998424530029297
8260001,0.11567521095275879,0.0017020702362060547
8270001,0.13509225845336914,0.0015985965728759766
8280001,0.11341047286987305,0.0015287399291992188
8290001,0.11179447174072266,0.0015997886657714844
8300001,0.11345267295837402,0.0017228126525878906
8310001,0.11374211311340332,0.0015978813171386719
8320001,0.11365365982055664,0.0016179084777832031
8330001,0.11376500129699707,0.0016586780548095703
8340001,0.11306405067443848,0.001664876937866211
8350001,0.15320372581481934,0.0021004676818847656
8360001,0.11782407760620117,0.0017082691192626953
8370001,0.11426973342895508,0.0016987323760986328
8380001,0.1138620376586914,0.0015861988067626953
8390001,0.11655497550964355,0.0016045570373535156
8400001,0.11347389221191406,0.0017285346984863281
8410001,0.114471435546875,0.0018072128295898438
8420001,0.11626267433166504,0.001636505126953125
8430001,0.1389477252960205,0.0031189918518066406
8440001,0.12244796752929688,0.0016703605651855469
8450001,0.11614513397216797,0.0016300678253173828
8460001,0.11481332778930664,0.0016732215881347656
8470001,0.1186075210571289,0.002027750015258789
8480001,0.11606216430664062,0.0016355514526367188
8490001,0.11791419982910156,0.0021331310272216797
8500001,0.11623597145080566,0.0017633438110351562
8510001,0.11668801307678223,0.0017695426940917969
8520001,0.13022708892822266,0.0018262863159179688
8530001,0.11937665939331055,0.001669168472290039
8540001,0.11640262603759766,0.001634359359741211
8550001,0.11742782592773438,0.0016438961029052734
8560001,0.11731219291687012,0.001667022705078125
8570001,0.11842226982116699,0.0018422603607177734
8580001,0.11754083633422852,0.001669168472290039
8590001,0.12077546119689941,0.0018999576568603516
8600001,0.1508479118347168,0.0017795562744140625
8610001,0.12024807929992676,0.001653432846069336
8620001,0.11700296401977539,0.0016624927520751953
8630001,0.11873531341552734,0.0016562938690185547
8640001,0.11773252487182617,0.0016617774963378906
8650001,0.11936092376708984,0.0018236637115478516
8660001,0.11812281608581543,0.0016469955444335938
8670001,0.11996150016784668,0.0016970634460449219
8680001,0.15282726287841797,0.0019006729125976562
8690001,0.12214040756225586,0.0018143653869628906
8700001,0.11950850486755371,0.001760721206665039
8710001,0.1206364631652832,0.0017054080963134766
8720001,0.11927413940429688,0.001707315444946289
8730001,0.11978840827941895,0.0016980171203613281
8740001,0.11923575401306152,0.0017702579498291016
8750001,0.12104535102844238,0.0018734931945800781
8760001,0.14945077896118164,0.0018610954284667969
8770001,0.12218499183654785,0.0018804073333740234
8780001,0.11916685104370117,0.0018188953399658203
8790001,0.12011337280273438,0.0020961761474609375
8800001,0.12079524993896484,0.0016896724700927734
8810001,0.12035751342773438,0.0016603469848632812
8820001,0.11995100975036621,0.0017747879028320312
8830001,0.12645506858825684,0.002026796340942383
8840001,0.14222955703735352,0.0018584728240966797
8850001,0.1227579116821289,0.0018169879913330078
8860001,0.12052202224731445,0.0018229484558105469
8870001,0.12169218063354492,0.001775979995727539
8880001,0.1213383674621582,0.0018916130065917969
8890001,0.12340545654296875,0.0017464160919189453
8900001,0.12235474586486816,0.0018243789672851562
8910001,0.12189173698425293,0.0025763511657714844
8920001,0.1346449851989746,0.0017375946044921875
8930001,0.12404155731201172,0.0018603801727294922
8940001,0.12158393859863281,0.001844644546508789
8950001,0.12331390380859375,0.0017266273498535156
8960001,0.12221908569335938,0.0018093585968017578
8970001,0.12386941909790039,0.002056121826171875
8980001,0.1244049072265625,0.0018434524536132812
8990001,0.14012908935546875,0.002790689468383789
9000001,0.12605714797973633,0.0025620460510253906
9010001,0.12468171119689941,0.001806020736694336
9020001,0.1225440502166748,0.0019333362579345703
9030001,0.12313461303710938,0.0018229484558105469
9040001,0.12345337867736816,0.001809835433959961
9050001,0.12450027465820312,0.0021746158599853516
9060001,0.12509799003601074,0.0018253326416015625
9070001,0.13050317764282227,0.0019528865814208984
9080001,0.1325843334197998,0.0018849372863769531
9090001,0.12563395500183105,0.0018346309661865234
9100001,0.12407422065734863,0.0017704963684082031
9110001,0.12457513809204102,0.002048492431640625
9120001,0.12387609481811523,0.0017480850219726562
9130001,0.1245260238647461,0.0020363330841064453
9140001,0.12488460540771484,0.0019485950469970703
9150001,0.1641554832458496,0.0019752979278564453
9160001,0.1277308464050293,0.0018630027770996094
9170001,0.12642383575439453,0.0018579959869384766
9180001,0.12485718727111816,0.0017774105072021484
9190001,0.12598109245300293,0.001750946044921875
9200001,0.12485837936401367,0.0022118091583251953
9210001,0.12731075286865234,0.0018925666809082031
9220001,0.12873530387878418,0.003339052200317383
9230001,0.14951872825622559,0.0020346641540527344
9240001,0.13017821311950684,0.0020356178283691406
9250001,0.12766766548156738,0.0019154548645019531
9260001,0.12743139266967773,0.0020041465759277344
9270001,0.12856602668762207,0.0019197463989257812
9280001,0.12802886962890625,0.0019474029541015625
9290001,0.12909913063049316,0.0019805431365966797
9300001,0.16323161125183105,0.001968860626220703
9310001,0.130173921585083,0.0020055770874023438
9320001,0.1286332607269287,0.0019452571868896484
9330001,0.13235831260681152,0.0019872188568115234
9340001,0.13035130500793457,0.002001523971557617
9350001,0.1302635669708252,0.001967906951904297
9360001,0.13051152229309082,0.0019795894622802734
9370001,0.1639394760131836,0.0024881362915039062
9380001,0.13655805587768555,0.0020194053649902344
9390001,0.12964677810668945,0.0019559860229492188
9400001,0.1292116641998291,0.0019497871398925781
9410001,0.1306147575378418,0.0019524097442626953
9420001,0.1293330192565918,0.002041339874267578
9430001,0.1323070526123047,0.0021474361419677734
9440001,0.16474199295043945,0.0030956268310546875
9450001,0.1404271125793457,0.0020263195037841797
9460001,0.1309366226196289,0.0020895004272460938
9470001,0.1305086612701416,0.001957416534423828
9480001,0.13105225563049316,0.0019893646240234375
9490001,0.13109517097473145,0.0019981861114501953
9500001,0.15559005737304688,0.002115011215209961
9510001,0.1342639923095703,0.0035347938537597656
9520001,0.14037418365478516,0.0021512508392333984
9530001,0.13497042655944824,0.001943826675415039
9540001,0.13338494300842285,0.0020051002502441406
9550001,0.1561739444732666,0.0019884109497070312
9560001,0.13414883613586426,0.001999378204345703
9570001,0.13279032707214355,0.002037525177001953
9580001,0.15294432640075684,0.002092123031616211
9590001,0.13302373886108398,0.0020568370819091797
9600001,0.13385462760925293,0.0021152496337890625
9610001,0.14443421363830566,0.0020051002502441406
9620001,0.1348402500152588,0.0021271705627441406
9630001,0.14455509185791016,0.0022454261779785156
9640001,0.13466763496398926,0.00322723388671875
9650001,0.13907718658447266,0.0021233558654785156
9660001,0.13733243942260742,0.002017974853515625
9670001,0.13999414443969727,0.0020694732666015625
9680001,0.13921117782592773,0.0022325515747070312
9690001,0.13965511322021484,0.0024437904357910156
9700001,0.13800668716430664,0.0027587413787841797
9710001,0.13692355155944824,0.0022878646850585938
9720001,0.13548755645751953,0.0022444725036621094
9730001,0.13806891441345215,0.0022220611572265625
9740001,0.13687562942504883,0.002210378646850586
9750001,0.13789701461791992,0.002290487289428711
9760001,0.13724565505981445,0.002173900604248047
9770001,0.13760089874267578,0.00229644775390625
9780001,0.13703346252441406,0.0022492408752441406
9790001,0.1365509033203125,0.0023508071899414062
9800001,0.1364150047302246,0.002124786376953125
9810001,0.13856196403503418,0.0023157596588134766
9820001,0.13744807243347168,0.00217437744140625
9830001,0.14156270027160645,0.0034940242767333984
9840001,0.14009904861450195,0.003173351287841797
9850001,0.14339470863342285,0.0039386749267578125
9860001,0.14402413368225098,0.003305196762084961
9870001,0.14269590377807617,0.0024650096893310547
9880001,0.14024806022644043,0.0035479068756103516
9890001,0.14464569091796875,0.0034608840942382812
9900001,0.14399242401123047,0.0033409595489501953
9910001,0.14310765266418457,0.0036067962646484375
9920001,0.1442890167236328,0.003846406936645508
9930001,0.1421966552734375,0.00497746467590332
9940001,0.14775705337524414,0.004244565963745117
9950001,0.14825987815856934,0.0023276805877685547
9960001,0.14823603630065918,0.003634929656982422
9970001,0.139847993850708,0.004132270812988281
9980001,0.14461684226989746,0.003594636917114258
9990001,0.14310169219970703,0.003496885299682617
